,home_V,home_D,home_E,home_GF,home_AVG_GF,home_GS,home_AVG_GS,home_VG,home_DG,home_EG,home_GFG,home_AVG_GFG,home_GSG,home_AVG_GSG,away_V,away_D,away_E,away_GF,away_AVG_GF,away_GS,away_AVG_GS,away_VG,away_DG,away_EG,away_GFG,away_AVG_GFG,away_GSG,away_AVG_GSG,h_buildUpPlaySpeed,h_buildUpPlaySpeedClass,h_buildUpPlayDribblingClass,h_buildUpPlayPassing,h_buildUpPlayPassingClass,h_buildUpPlayPositioningClass,h_chanceCreationPassing,h_chanceCreationPassingClass,h_chanceCreationCrossing,h_chanceCreationCrossingClass,h_chanceCreationShooting,h_chanceCreationShootingClass,h_chanceCreationPositioningClass,h_defencePressure,h_defencePressureClass,h_defenceAggression,h_defenceAggressionClass,h_defenceTeamWidth,h_defenceTeamWidthClass,h_defenceDefenderLineClass,a_buildUpPlaySpeed,a_buildUpPlaySpeedClass,a_buildUpPlayDribblingClass,a_buildUpPlayPassing,a_buildUpPlayPassingClass,a_buildUpPlayPositioningClass,a_chanceCreationPassing,a_chanceCreationPassingClass,a_chanceCreationCrossing,a_chanceCreationCrossingClass,a_chanceCreationShooting,a_chanceCreationShootingClass,a_chanceCreationPositioningClass,a_defencePressure,a_defencePressureClass,a_defenceAggression,a_defenceAggressionClass,a_defenceTeamWidth,a_defenceTeamWidthClass,a_defenceDefenderLineClass,h_avg_height,h_avg_weight,a_avg_height,a_avg_weight,h_overall,h_potential,h_def,h_mid,h_att,a_overall,a_potential,a_def,a_mid,a_att,h_date,a_date,id,country_id,league_id,season,stage,date,home_team_api_id,away_team_api_id,B365H,B365D,B365A,formation_h,formation_a,Output
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.63636363636364,83.54545454545455,81.8,82.5,83.75,,,,73.33333333333333,67.0,,,3844,1729,1729,2013/2014,29,2014-05-07,8456,10252,1.14,9.5,21.0,4-2-3-1,5-3-2,H
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.63636363636364,83.36363636363636,81.6,82.5,84.0,,,,,,,,3844,1729,1729,2013/2014,29,2014-05-07,8456,10252,1.14,9.5,21.0,4-2-3-1,5-3-2,H
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.5,,,,,,,,,3844,1729,1729,2013/2014,29,2014-05-07,8456,10252,1.14,9.5,21.0,4-2-3-1,5-3-2,H
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.5,,,,,,,,,3844,1729,1729,2013/2014,29,2014-05-07,8456,10252,1.14,9.5,21.0,4-2-3-1,5-3-2,H
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3844,1729,1729,2013/2014,29,2014-05-07,8456,10252,1.14,9.5,21.0,4-2-3-1,5-3-2,H
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3844,1729,1729,2013/2014,29,2014-05-07,8456,10252,1.14,9.5,21.0,4-2-3-1,5-3-2,H
8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3844,1729,1729,2013/2014,29,2014-05-07,8456,10252,1.14,9.5,21.0,4-2-3-1,5-3-2,H
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3844,1729,1729,2013/2014,29,2014-05-07,8456,10252,1.14,9.5,21.0,4-2-3-1,5-3-2,H
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3844,1729,1729,2013/2014,29,2014-05-07,8456,10252,1.14,9.5,21.0,4-2-3-1,5-3-2,H
0,1.0,2.0,0.0,1.0,0.333333333333,7.0,2.33333333333,13.0,11.0,4.0,37.0,1.32142857143,39.0,1.39285714286,1.0,1.0,0.0,4.0,2.0,4.0,2.0,13.0,11.0,4.0,37.0,1.32142857143,39.0,1.39285714286,58.0,Balanced,Little,72.0,Long,Organised,48.0,Normal,51.0,Normal,46.0,Normal,Organised,41.0,Medium,39.0,Press,51.0,Normal,Cover,58.0,Balanced,Little,62.0,Mixed,Organised,48.0,Normal,59.0,Normal,32.0,Little,Organised,41.0,Medium,44.0,Press,59.0,Normal,Cover,183.341818182,80.0796058182,182.88,77.8116458182,75.54545454545455,78.81818181818181,74.8,76.5,76.0,77.27272727272727,80.81818181818181,76.8,78.5,77.25,24 days 00:00:00.000000000,24 days 00:00:00.000000000,3845,1729,1729,2013/2014,29,2014-03-25,10261,8668,3.5,3.4,2.25,4-2-3-1,4-2-3-1,A
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.54545454545455,79.18181818181819,74.6,76.5,76.25,77.18181818181819,80.9090909090909,77.0,78.0,77.0,,,3845,1729,1729,2013/2014,29,2014-03-25,10261,8668,3.5,3.4,2.25,4-2-3-1,4-2-3-1,A
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.6,77.5,,,,3845,1729,1729,2013/2014,29,2014-03-25,10261,8668,3.5,3.4,2.25,4-2-3-1,4-2-3-1,A
0,1.0,0.0,1.0,1.0,0.5,0.0,0.0,7.0,14.0,7.0,21.0,0.75,43.0,1.53571428571,0.0,3.0,0.0,2.0,0.666666666667,8.0,2.66666666667,7.0,14.0,7.0,21.0,0.75,43.0,1.53571428571,70.0,Fast,Little,70.0,Long,Organised,56.0,Normal,67.0,Lots,48.0,Normal,Organised,40.0,Medium,43.0,Press,53.0,Normal,Cover,75.0,Fast,Little,73.0,Long,Organised,59.0,Normal,61.0,Normal,38.0,Normal,Organised,32.0,Deep,37.0,Press,41.0,Normal,Cover,181.494545455,75.7086283636,189.345454545,80.3270196364,74.54545454545455,76.72727272727273,75.2,73.75,74.5,74.27272727272727,76.0909090909091,74.6,75.5,73.25,6 days 00:00:00.000000000,7 days 00:00:00.000000000,3846,1729,1729,2013/2014,29,2014-03-08,9850,10194,2.25,3.3,3.6,4-5-1,4-2-3-1,D
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.75,74.5,74.9090909090909,76.63636363636364,75.2,76.0,74.0,,,3846,1729,1729,2013/2014,29,2014-03-08,9850,10194,2.25,3.3,3.6,4-5-1,4-2-3-1,D
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.5,74.5,,,,76.0,,,,3846,1729,1729,2013/2014,29,2014-03-08,9850,10194,2.25,3.3,3.6,4-5-1,4-2-3-1,D
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,,,,,,,,3846,1729,1729,2013/2014,29,2014-03-08,9850,10194,2.25,3.3,3.6,4-5-1,4-2-3-1,D
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3846,1729,1729,2013/2014,29,2014-03-08,9850,10194,2.25,3.3,3.6,4-5-1,4-2-3-1,D
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3846,1729,1729,2013/2014,29,2014-03-08,9850,10194,2.25,3.3,3.6,4-5-1,4-2-3-1,D
0,0.0,0.0,3.0,3.0,1.0,3.0,1.0,4.0,11.0,13.0,31.0,1.10714285714,41.0,1.46428571429,0.0,2.0,0.0,1.0,0.5,5.0,2.5,4.0,11.0,13.0,31.0,1.10714285714,41.0,1.46428571429,55.0,Balanced,Little,54.0,Mixed,Organised,57.0,Normal,53.0,Normal,57.0,Normal,Organised,33.0,Deep,31.0,Contain,49.0,Normal,Cover,46.0,Balanced,Little,38.0,Mixed,Organised,46.0,Normal,68.0,Lots,37.0,Normal,Organised,49.0,Medium,49.0,Press,56.0,Normal,Cover,185.42,80.4919621818,183.572727273,76.0797490909,74.0,75.0909090909091,73.0,77.5,73.5,80.0,83.54545454545455,76.8,80.0,84.0,-60 days +00:00:00.000000000,-17 days +00:00:00.000000000,3847,1729,1729,2013/2014,29,2014-03-08,8659,10260,5.0,3.6,1.83,4-2-3-1,4-2-3-1,A
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.5,73.75,80.18181818181819,83.81818181818181,77.0,80.5,84.0,,,3847,1729,1729,2013/2014,29,2014-03-08,8659,10260,5.0,3.6,1.83,4-2-3-1,4-2-3-1,A
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.75,,,,81.0,83.25,,,3847,1729,1729,2013/2014,29,2014-03-08,8659,10260,5.0,3.6,1.83,4-2-3-1,4-2-3-1,A
0,3.0,0.0,0.0,7.0,2.33333333333,1.0,0.333333333333,8.0,13.0,7.0,31.0,1.10714285714,35.0,1.25,1.0,1.0,0.0,2.0,1.0,1.0,0.5,8.0,13.0,7.0,31.0,1.10714285714,35.0,1.25,72.0,Fast,Little,73.0,Long,Organised,61.0,Normal,74.0,Lots,32.0,Little,Organised,30.0,Deep,37.0,Press,41.0,Normal,Cover,63.0,Balanced,Little,48.0,Mixed,Organised,38.0,Normal,60.0,Normal,54.0,Normal,Organised,34.0,Medium,37.0,Press,46.0,Normal,Cover,185.42,78.7188298182,183.572727273,82.100152,73.27272727272727,74.54545454545455,72.8,72.5,74.25,72.81818181818181,74.54545454545455,71.25,73.2,75.0,25 days 00:00:00.000000000,25 days 00:00:00.000000000,3848,1729,1729,2013/2014,29,2014-03-26,8654,8667,2.4,3.3,3.3,4-2-3-1,3-5-2,H
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.18181818181819,74.45454545454545,72.8,72.0,74.25,72.63636363636364,74.81818181818181,71.25,72.8,75.0,,,3848,1729,1729,2013/2014,29,2014-03-26,8654,8667,2.4,3.3,3.3,4-2-3-1,3-5-2,H
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.0909090909091,74.45454545454545,72.6,72.0,74.25,,,,,,,,3848,1729,1729,2013/2014,29,2014-03-26,8654,8667,2.4,3.3,3.3,4-2-3-1,3-5-2,H
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,,,,,,,,,3848,1729,1729,2013/2014,29,2014-03-26,8654,8667,2.4,3.3,3.3,4-2-3-1,3-5-2,H
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,,,,,,,,,3848,1729,1729,2013/2014,29,2014-03-26,8654,8667,2.4,3.3,3.3,4-2-3-1,3-5-2,H
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.5,,,,,,,,,3848,1729,1729,2013/2014,29,2014-03-26,8654,8667,2.4,3.3,3.3,4-2-3-1,3-5-2,H
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3848,1729,1729,2013/2014,29,2014-03-26,8654,8667,2.4,3.3,3.3,4-2-3-1,3-5-2,H
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3848,1729,1729,2013/2014,29,2014-03-26,8654,8667,2.4,3.3,3.3,4-2-3-1,3-5-2,H
0,1.0,0.0,1.0,4.0,2.0,1.0,0.5,7.0,13.0,9.0,39.0,1.34482758621,43.0,1.48275862069,0.0,1.0,2.0,6.0,2.0,7.0,2.33333333333,7.0,13.0,9.0,39.0,1.34482758621,43.0,1.48275862069,41.0,Balanced,Little,39.0,Mixed,Organised,36.0,Normal,42.0,Normal,44.0,Normal,Free Form,52.0,Medium,58.0,Press,57.0,Normal,Cover,55.0,Balanced,Little,54.0,Mixed,Organised,57.0,Normal,53.0,Normal,57.0,Normal,Organised,33.0,Deep,31.0,Contain,49.0,Normal,Cover,178.492727273,77.7704101818,183.803636364,80.1208414545,76.0909090909091,77.9090909090909,76.2,74.75,78.5,73.36363636363636,74.9090909090909,73.75,72.6,74.5,-10 days +00:00:00.000000000,7 days 00:00:00.000000000,3859,1729,1729,2013/2014,30,2014-03-15,10003,8659,1.95,3.6,4.33,4-4-2,3-5-2,A
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.27272727272727,78.63636363636364,76.2,75.25,78.5,,,,72.6,74.5,,,3859,1729,1729,2013/2014,30,2014-03-15,10003,8659,1.95,3.6,4.33,4-4-2,3-5-2,A
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.4,,,,3859,1729,1729,2013/2014,30,2014-03-15,10003,8659,1.95,3.6,4.33,4-4-2,3-5-2,A
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3859,1729,1729,2013/2014,30,2014-03-15,10003,8659,1.95,3.6,4.33,4-4-2,3-5-2,A
0,1.0,1.0,0.0,4.0,2.0,3.0,1.5,8.0,14.0,7.0,31.0,1.06896551724,42.0,1.44827586207,0.0,2.0,1.0,0.0,0.0,5.0,1.66666666667,8.0,14.0,7.0,31.0,1.06896551724,42.0,1.44827586207,63.0,Balanced,Little,59.0,Mixed,Organised,52.0,Normal,55.0,Normal,34.0,Normal,Organised,39.0,Medium,41.0,Press,54.0,Normal,Cover,46.0,Balanced,Little,41.0,Mixed,Organised,46.0,Normal,61.0,Normal,63.0,Normal,Organised,42.0,Medium,43.0,Press,46.0,Normal,Cover,183.110909091,77.2755825455,184.034545455,79.9558989091,73.27272727272727,77.9090909090909,71.8,73.33333333333333,75.66666666666667,82.36363636363636,83.9090909090909,81.4,81.0,84.25,-53 days +00:00:00.000000000,7 days 00:00:00.000000000,3860,1729,1729,2013/2014,30,2014-03-15,10252,8455,7.0,4.33,1.53,4-3-3,4-2-3-1,H
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.33333333333333,75.66666666666667,,,,,,,,3860,1729,1729,2013/2014,30,2014-03-15,10252,8455,7.0,4.33,1.53,4-3-3,4-2-3-1,H
0,1.0,1.0,0.0,3.0,1.5,3.0,1.5,14.0,6.0,9.0,43.0,1.48275862069,30.0,1.03448275862,1.0,2.0,0.0,3.0,1.0,2.0,0.666666666667,14.0,6.0,9.0,43.0,1.48275862069,30.0,1.03448275862,58.0,Balanced,Little,62.0,Mixed,Organised,48.0,Normal,59.0,Normal,32.0,Little,Organised,41.0,Medium,44.0,Press,59.0,Normal,Cover,60.0,Balanced,Little,69.0,Long,Organised,54.0,Normal,59.0,Normal,62.0,Normal,Organised,47.0,Medium,43.0,Press,56.0,Normal,Cover,182.418181818,77.2343469091,180.801818182,75.749864,77.54545454545455,80.54545454545455,76.8,78.5,78.0,72.36363636363636,77.27272727272727,71.6,73.5,72.0,-10 days +00:00:00.000000000,7 days 00:00:00.000000000,3861,1729,1729,2013/2014,30,2014-03-15,8668,8344,1.36,5.0,11.0,4-2-3-1,4-5-1,H
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.45454545454545,80.63636363636364,77.0,78.0,77.75,72.63636363636364,77.63636363636364,71.6,74.0,72.5,,,3861,1729,1729,2013/2014,30,2014-03-15,8668,8344,1.36,5.0,11.0,4-2-3-1,4-5-1,H
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.6,77.5,,72.54545454545455,78.54545454545455,71.2,74.25,72.5,,,3861,1729,1729,2013/2014,30,2014-03-15,8668,8344,1.36,5.0,11.0,4-2-3-1,4-5-1,H
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.81818181818181,78.27272727272727,71.2,72.5,72.0,,,3861,1729,1729,2013/2014,30,2014-03-15,8668,8344,1.36,5.0,11.0,4-2-3-1,4-5-1,H
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.5,,,3861,1729,1729,2013/2014,30,2014-03-15,8668,8344,1.36,5.0,11.0,4-2-3-1,4-5-1,H
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3861,1729,1729,2013/2014,30,2014-03-15,8668,8344,1.36,5.0,11.0,4-2-3-1,4-5-1,H
0,0.0,2.0,0.0,3.0,1.5,6.0,3.0,6.0,20.0,3.0,29.0,1.0,65.0,2.24137931034,0.0,1.0,2.0,4.0,1.33333333333,6.0,2.0,6.0,20.0,3.0,29.0,1.0,65.0,2.24137931034,52.0,Balanced,Little,49.0,Mixed,Organised,49.0,Normal,56.0,Normal,59.0,Normal,Organised,39.0,Medium,39.0,Press,57.0,Normal,Cover,58.0,Balanced,Little,72.0,Long,Organised,48.0,Normal,51.0,Normal,46.0,Normal,Organised,41.0,Medium,39.0,Press,51.0,Normal,Cover,183.572727273,79.4198356364,183.341818182,80.0796058182,73.9090909090909,77.0909090909091,75.6,75.25,67.0,75.45454545454545,78.81818181818181,74.6,76.0,76.5,7 days 00:00:00.000000000,-10 days +00:00:00.000000000,3862,1729,1729,2013/2014,30,2014-03-15,9879,10261,2.9,3.4,2.6,4-5-1,4-5-1,H
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.0909090909091,77.54545454545455,76.0,75.25,67.0,75.54545454545455,79.27272727272727,74.6,76.0,77.0,,,3862,1729,1729,2013/2014,30,2014-03-15,9879,10261,2.9,3.4,2.6,4-5-1,4-5-1,H
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.2,,67.0,,,,,,,,3862,1729,1729,2013/2014,30,2014-03-15,9879,10261,2.9,3.4,2.6,4-5-1,4-5-1,H
0,0.0,2.0,0.0,1.0,0.5,5.0,2.5,8.0,15.0,6.0,31.0,1.06896551724,37.0,1.27586206897,2.0,1.0,0.0,7.0,2.33333333333,2.0,0.666666666667,8.0,15.0,6.0,31.0,1.06896551724,37.0,1.27586206897,63.0,Balanced,Little,48.0,Mixed,Organised,38.0,Normal,60.0,Normal,54.0,Normal,Organised,34.0,Medium,37.0,Press,46.0,Normal,Cover,36.0,Balanced,Little,34.0,Mixed,Organised,39.0,Normal,44.0,Normal,38.0,Normal,Free Form,42.0,Medium,44.0,Press,54.0,Normal,Cover,183.341818182,81.7290312727,182.88,77.9765883636,72.72727272727273,74.63636363636364,72.0,72.5,75.0,82.81818181818181,83.72727272727273,82.0,80.5,85.0,-11 days +00:00:00.000000000,-53 days +00:00:00.000000000,3863,1729,1729,2013/2014,30,2014-03-15,8667,8456,6.5,4.33,1.57,4-4-2,4-2-3-1,A
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.72727272727273,74.81818181818181,72.0,72.5,75.0,82.9090909090909,83.72727272727273,82.2,80.5,85.0,,,3863,1729,1729,2013/2014,30,2014-03-15,8667,8456,6.5,4.33,1.57,4-4-2,4-2-3-1,A
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.9090909090909,83.72727272727273,82.0,80.5,85.25,,,3863,1729,1729,2013/2014,30,2014-03-15,8667,8456,6.5,4.33,1.57,4-4-2,4-2-3-1,A
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0,80.5,,,,3863,1729,1729,2013/2014,30,2014-03-15,8667,8456,6.5,4.33,1.57,4-4-2,4-2-3-1,A
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.5,,,,3863,1729,1729,2013/2014,30,2014-03-15,8667,8456,6.5,4.33,1.57,4-4-2,4-2-3-1,A
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,,,,3863,1729,1729,2013/2014,30,2014-03-15,8667,8456,6.5,4.33,1.57,4-4-2,4-2-3-1,A
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3863,1729,1729,2013/2014,30,2014-03-15,8667,8456,6.5,4.33,1.57,4-4-2,4-2-3-1,A
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3863,1729,1729,2013/2014,30,2014-03-15,8667,8456,6.5,4.33,1.57,4-4-2,4-2-3-1,A
8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3863,1729,1729,2013/2014,30,2014-03-15,8667,8456,6.5,4.33,1.57,4-4-2,4-2-3-1,A
0,0.0,1.0,1.0,2.0,1.0,5.0,2.5,14.0,9.0,6.0,46.0,1.58620689655,34.0,1.1724137931,2.0,0.0,1.0,5.0,1.66666666667,0.0,0.0,14.0,9.0,6.0,46.0,1.58620689655,34.0,1.1724137931,46.0,Balanced,Little,38.0,Mixed,Organised,46.0,Normal,68.0,Lots,37.0,Normal,Organised,49.0,Medium,49.0,Press,56.0,Normal,Cover,39.0,Balanced,Little,44.0,Mixed,Organised,42.0,Normal,34.0,Normal,54.0,Normal,Organised,59.0,Medium,52.0,Press,61.0,Normal,Cover,183.341818182,75.9148065455,182.88,75.749864,80.81818181818181,84.0,78.6,80.0,84.0,79.36363636363636,82.54545454545455,77.8,79.0,82.33333333333333,8 days 00:00:00.000000000,-10 days +00:00:00.000000000,3864,1729,1729,2013/2014,30,2014-03-16,10260,8650,2.5,3.6,2.9,4-2-3-1,4-3-1-2,A
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.9090909090909,84.0909090909091,78.6,80.5,84.0,79.36363636363636,82.54545454545455,77.8,79.0,82.33333333333333,,,3864,1729,1729,2013/2014,30,2014-03-16,10260,8650,2.5,3.6,2.9,4-2-3-1,4-3-1-2,A
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0,83.25,79.18181818181819,82.63636363636364,77.8,79.0,81.66666666666667,,,3864,1729,1729,2013/2014,30,2014-03-16,10260,8650,2.5,3.6,2.9,4-2-3-1,4-3-1-2,A
0,0.0,1.0,1.0,2.0,1.0,5.0,2.5,11.0,9.0,9.0,39.0,1.34482758621,35.0,1.20689655172,2.0,1.0,0.0,3.0,1.0,3.0,1.0,11.0,9.0,9.0,39.0,1.34482758621,35.0,1.20689655172,47.0,Balanced,Little,38.0,Mixed,Organised,52.0,Normal,56.0,Normal,58.0,Normal,Free Form,57.0,Medium,63.0,Press,44.0,Normal,Cover,70.0,Fast,Little,70.0,Long,Organised,56.0,Normal,67.0,Lots,48.0,Normal,Organised,40.0,Medium,43.0,Press,53.0,Normal,Cover,181.494545455,75.296272,182.649090909,78.3064734545,76.0,80.36363636363636,75.6,75.5,76.75,73.9090909090909,76.63636363636364,73.8,73.8,75.0,7 days 00:00:00.000000000,7 days 00:00:00.000000000,3865,1729,1729,2013/2014,30,2014-03-15,8466,9850,1.62,4.0,6.5,4-2-3-1,4-5-1,H
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,80.54545454545455,75.4,75.5,77.0,,,,73.6,74.0,,,3865,1729,1729,2013/2014,30,2014-03-15,8466,9850,1.62,4.0,6.5,4-2-3-1,4-5-1,H
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.6,,,,3865,1729,1729,2013/2014,30,2014-03-15,8466,9850,1.62,4.0,6.5,4-2-3-1,4-5-1,H
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.6,,,,3865,1729,1729,2013/2014,30,2014-03-15,8466,9850,1.62,4.0,6.5,4-2-3-1,4-5-1,H
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3865,1729,1729,2013/2014,30,2014-03-15,8466,9850,1.62,4.0,6.5,4-2-3-1,4-5-1,H
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3865,1729,1729,2013/2014,30,2014-03-15,8466,9850,1.62,4.0,6.5,4-2-3-1,4-5-1,H
