,home_V,home_D,home_E,home_GF,home_AVG_GF,home_GS,home_AVG_GS,home_VG,home_DG,home_EG,home_GFG,home_AVG_GFG,home_GSG,home_AVG_GSG,away_V,away_D,away_E,away_GF,away_AVG_GF,away_GS,away_AVG_GS,away_VG,away_DG,away_EG,away_GFG,away_AVG_GFG,away_GSG,away_AVG_GSG,h_buildUpPlaySpeed,h_buildUpPlaySpeedClass,h_buildUpPlayDribblingClass,h_buildUpPlayPassing,h_buildUpPlayPassingClass,h_buildUpPlayPositioningClass,h_chanceCreationPassing,h_chanceCreationPassingClass,h_chanceCreationCrossing,h_chanceCreationCrossingClass,h_chanceCreationShooting,h_chanceCreationShootingClass,h_chanceCreationPositioningClass,h_defencePressure,h_defencePressureClass,h_defenceAggression,h_defenceAggressionClass,h_defenceTeamWidth,h_defenceTeamWidthClass,h_defenceDefenderLineClass,a_buildUpPlaySpeed,a_buildUpPlaySpeedClass,a_buildUpPlayDribblingClass,a_buildUpPlayPassing,a_buildUpPlayPassingClass,a_buildUpPlayPositioningClass,a_chanceCreationPassing,a_chanceCreationPassingClass,a_chanceCreationCrossing,a_chanceCreationCrossingClass,a_chanceCreationShooting,a_chanceCreationShootingClass,a_chanceCreationPositioningClass,a_defencePressure,a_defencePressureClass,a_defenceAggression,a_defenceAggressionClass,a_defenceTeamWidth,a_defenceTeamWidthClass,a_defenceDefenderLineClass,h_avg_height,h_avg_weight,a_avg_height,a_avg_weight,h_overall,h_potential,h_def,h_mid,h_att,a_overall,a_potential,a_def,a_mid,a_att,h_date,a_date,id,country_id,league_id,season,stage,date,home_team_api_id,away_team_api_id,B365H,B365D,B365A,formation_h,formation_a,Output
0,1,1,0,6,3.0,4,2.0,3,2,2,16,2.28571428571,9,1.28571428571,1,1,1,3,1.0,4,1.33333333333,3,2,2,16,2.28571428571,9,1.28571428571,66,Balanced,Little,30,Short,Free Form,30,Safe,45,Normal,35,Normal,Free Form,30,Deep,40,Press,50,Normal,Cover,70,Fast,Little,70,Long,Organised,70,Risky,70,Lots,70,Lots,Organised,70,High,70,Double,70,Wide,Cover,182.187272727,74.5952661818,184.958181818,78.5951229091,79.81818181818181,86.27272727272727,78.0,78.66666666666667,84.0,76.9090909090909,80.63636363636364,76.2,76.75,79.0,13 days 00:00:00.000000000,14 days 00:00:00.000000000,2850,1729,1729,2010/2011,8,2010-10-16,9825,8658,1.29,5.5,11.0,4-3-3,4-5-1,H
0,1,0,1,2,1.0,1,0.5,3,3,1,9,1.28571428571,12,1.71428571429,1,2,0,4,1.33333333333,5,1.66666666667,3,3,1,9,1.28571428571,12,1.71428571429,70,Fast,Little,59,Mixed,Organised,65,Normal,70,Lots,50,Normal,Free Form,30,Deep,70,Double,30,Narrow,Cover,70,Fast,Little,60,Mixed,Free Form,56,Normal,70,Lots,70,Lots,Free Form,30,Deep,60,Press,35,Normal,Cover,182.418181818,79.4198356364,182.88,78.8837723636,79.18181818181819,83.72727272727273,78.4,79.75,80.0,81.72727272727273,86.0909090909091,82.2,82.0,80.66666666666667,14 days 00:00:00.000000000,13 days 00:00:00.000000000,2851,1729,1729,2010/2011,8,2010-10-16,10252,8455,5.0,3.6,1.73,4-5-1,4-3-3,D
0,0,1,1,3,1.5,4,2.0,1,3,3,6,0.857142857143,7,1.0,1,1,1,2,0.666666666667,1,0.333333333333,1,3,3,6,0.857142857143,7,1.0,60,Balanced,Little,65,Mixed,Organised,60,Normal,70,Lots,45,Normal,Organised,40,Medium,70,Double,40,Normal,Cover,50,Balanced,Little,35,Mixed,Organised,50,Normal,60,Normal,70,Lots,Organised,40,Medium,60,Press,40,Normal,Cover,180.34,76.2859272727,183.341818182,79.7497207273,78.36363636363636,82.18181818181819,78.8,77.75,78.5,80.9090909090909,84.81818181818181,80.2,79.25,86.0,15 days 00:00:00.000000000,14 days 00:00:00.000000000,2852,1729,1729,2010/2011,8,2010-10-17,8668,8650,2.4,3.25,3.0,4-5-1,4-5-1,H
0,0,2,0,1,0.5,4,2.0,2,4,1,10,1.42857142857,10,1.42857142857,1,1,1,3,1.0,3,1.0,2,4,1,10,1.42857142857,10,1.42857142857,70,Fast,Little,60,Mixed,Organised,65,Normal,70,Lots,60,Normal,Organised,45,Medium,65,Press,45,Normal,Cover,70,Fast,Little,70,Long,Organised,70,Risky,70,Lots,50,Normal,Organised,35,Medium,70,Double,35,Normal,Cover,183.803636364,79.6672494545,182.88,76.3271629091,72.54545454545455,78.72727272727273,70.8,72.33333333333333,75.66666666666667,72.63636363636364,78.54545454545455,71.8,73.2,74.0,13 days 00:00:00.000000000,14 days 00:00:00.000000000,2853,1729,1729,2010/2011,8,2010-10-16,10261,8528,1.83,3.5,4.5,4-3-1-2,4-5-1,D
0,0,1,1,2,1.0,3,1.5,1,4,2,7,1.0,12,1.71428571429,0,3,0,2,0.666666666667,7,2.33333333333,1,4,2,7,1.0,12,1.71428571429,70,Fast,Little,70,Long,Organised,70,Risky,70,Lots,70,Lots,Organised,70,High,70,Double,70,Wide,Cover,58,Balanced,Little,30,Short,Organised,31,Safe,70,Lots,50,Normal,Organised,30,Deep,70,Double,30,Narrow,Cover,183.572727273,81.0280254545,181.956363636,77.7704101818,71.72727272727273,77.0909090909091,70.8,70.5,76.5,73.63636363636364,78.0,72.6,75.0,73.5,14 days 00:00:00.000000000,14 days 00:00:00.000000000,2854,1729,1729,2010/2011,8,2010-10-16,8602,8654,2.25,3.2,3.4,4-4-2,4-4-2,D
0,0,1,1,2,1.0,3,1.5,2,3,2,7,1.0,8,1.14285714286,1,1,1,3,1.0,3,1.0,2,3,2,7,1.0,8,1.14285714286,55,Balanced,Little,70,Long,Organised,60,Normal,70,Lots,55,Normal,Organised,45,Medium,70,Double,45,Normal,Cover,60,Balanced,Little,70,Long,Organised,70,Risky,70,Lots,55,Normal,Organised,35,Medium,70,Double,35,Normal,Cover,184.727272727,79.9971345455,183.341818182,77.9353527273,74.9090909090909,80.27272727272727,74.6,75.4,74.0,73.9090909090909,79.27272727272727,73.6,74.0,74.25,16 days 00:00:00.000000000,16 days 00:00:00.000000000,2855,1729,1729,2010/2011,8,2010-10-18,8655,8472,2.1,3.3,3.6,4-5-1,4-2-3-1,D
0,1,0,1,2,1.0,1,0.5,1,0,6,8,1.14285714286,7,1.0,0,0,3,4,1.33333333333,4,1.33333333333,1,0,6,8,1.14285714286,7,1.0,60,Balanced,Little,70,Long,Organised,70,Risky,70,Lots,50,Normal,Organised,40,Medium,35,Press,40,Normal,Cover,70,Fast,Little,50,Mixed,Organised,50,Normal,65,Normal,50,Normal,Organised,50,Medium,50,Press,50,Normal,Cover,182.88,79.6260138182,184.034545455,76.7807549091,76.63636363636364,80.36363636363636,77.6,76.25,75.0,80.0,83.63636363636364,79.4,80.25,81.0,14 days 00:00:00.000000000,14 days 00:00:00.000000000,2856,1729,1729,2010/2011,8,2010-10-16,9879,8586,2.88,3.25,2.5,4-4-2,4-5-1,A
0,0,1,1,3,1.5,4,2.0,3,3,1,11,1.57142857143,15,2.14285714286,2,1,0,4,1.33333333333,5,1.66666666667,3,3,1,11,1.57142857143,15,2.14285714286,70,Fast,Little,70,Long,Organised,70,Risky,70,Lots,65,Normal,Organised,70,High,70,Double,70,Wide,Cover,70,Fast,Little,60,Mixed,Organised,55,Normal,70,Lots,70,Lots,Organised,45,Medium,55,Press,45,Normal,Cover,181.032727273,73.3581970909,183.803636364,79.2548930909,69.0909090909091,73.45454545454545,67.8,72.0,69.25,80.9090909090909,85.72727272727273,79.4,81.0,84.5,14 days 00:00:00.000000000,14 days 00:00:00.000000000,2858,1729,1729,2010/2011,8,2010-10-17,8483,8456,5.5,4.0,1.62,4-2-3-1,4-4-2,A
0,0,1,1,3,1.5,4,2.0,1,4,3,7,0.875,13,1.625,0,2,1,2,0.666666666667,5,1.66666666667,1,4,3,7,0.875,13,1.625,50,Balanced,Little,35,Mixed,Organised,50,Normal,60,Normal,70,Lots,Organised,40,Medium,60,Press,40,Normal,Cover,55,Balanced,Little,70,Long,Organised,60,Normal,70,Lots,55,Normal,Organised,45,Medium,70,Double,45,Normal,Cover,183.341818182,79.7497207273,183.341818182,78.925008,80.9090909090909,84.81818181818181,80.2,79.0,82.75,74.9090909090909,80.0909090909091,74.0,76.0,74.0,7 days 00:00:00.000000000,6 days 00:00:00.000000000,2859,1729,1729,2010/2011,9,2010-10-24,8650,8655,1.67,3.6,5.5,4-2-3-1,4-5-1,H
0,0,0,2,1,0.5,1,0.5,1,1,6,7,0.875,7,0.875,0,0,3,3,1.0,3,1.0,1,1,6,7,0.875,7,0.875,60,Balanced,Little,70,Long,Organised,70,Risky,70,Lots,55,Normal,Organised,35,Medium,70,Double,35,Normal,Cover,70,Fast,Little,59,Mixed,Organised,65,Normal,70,Lots,50,Normal,Free Form,30,Deep,70,Double,30,Narrow,Cover,183.341818182,77.9353527273,181.725454545,79.3373643636,73.9090909090909,79.27272727272727,73.6,74.0,74.25,78.81818181818181,83.27272727272727,78.4,79.75,78.0,5 days 00:00:00.000000000,7 days 00:00:00.000000000,2860,1729,1729,2010/2011,9,2010-10-23,8472,10252,2.4,3.25,3.0,4-2-3-1,4-5-1,H
0,2,0,0,5,2.5,2,1.0,4,2,2,10,1.25,7,0.875,1,1,1,3,1.0,3,1.0,4,2,2,10,1.25,7,0.875,70,Fast,Little,50,Mixed,Organised,50,Normal,65,Normal,50,Normal,Organised,50,Medium,50,Press,50,Normal,Cover,60,Balanced,Little,65,Mixed,Organised,60,Normal,70,Lots,45,Normal,Organised,40,Medium,70,Double,40,Normal,Cover,182.418181818,75.0076225455,181.032727273,77.6879389091,80.0,83.36363636363636,78.8,81.0,81.0,78.0909090909091,82.27272727272727,78.8,77.0,78.5,7 days 00:00:00.000000000,6 days 00:00:00.000000000,2861,1729,1729,2010/2011,9,2010-10-23,8586,8668,2.1,3.25,3.75,4-5-1,4-5-1,D
0,1,1,1,3,1.0,4,1.33333333333,1,4,3,6,0.75,15,1.875,0,0,2,2,1.0,2,1.0,1,4,3,6,0.75,15,1.875,58,Balanced,Little,30,Short,Organised,31,Safe,70,Lots,50,Normal,Organised,30,Deep,70,Double,30,Narrow,Cover,70,Fast,Little,60,Mixed,Organised,65,Normal,70,Lots,60,Normal,Organised,45,Medium,65,Press,45,Normal,Cover,184.265454545,79.5023069091,185.189090909,81.9352094545,74.9090909090909,80.63636363636364,74.0,76.33333333333333,75.0,73.0,78.72727272727273,71.8,75.0,72.0,7 days 00:00:00.000000000,7 days 00:00:00.000000000,2862,1729,1729,2010/2011,9,2010-10-23,8654,10261,2.38,3.25,3.1,4-3-3,4-4-2,A
0,2,0,1,4,1.33333333333,2,0.666666666667,5,1,2,12,1.5,5,0.625,2,0,0,5,2.5,2,1.0,5,1,2,12,1.5,5,0.625,70,Fast,Little,60,Mixed,Organised,55,Normal,70,Lots,70,Lots,Organised,45,Medium,55,Press,45,Normal,Cover,66,Balanced,Little,30,Short,Free Form,30,Safe,45,Normal,35,Normal,Free Form,30,Deep,40,Press,50,Normal,Cover,183.110909091,80.1620770909,180.801818182,74.7602087273,80.54545454545455,86.36363636363636,77.8,81.5,83.5,81.27272727272727,86.63636363636364,79.0,80.5,84.5,7 days 00:00:00.000000000,8 days 00:00:00.000000000,2863,1729,1729,2010/2011,9,2010-10-24,8456,9825,2.5,3.2,2.9,4-2-3-1,4-2-3-1,A
0,0,1,2,0,0.0,2,0.666666666667,1,3,4,8,1.0,12,1.5,0,2,0,2,1.0,5,2.5,1,3,4,8,1.0,12,1.5,70,Fast,Little,70,Long,Organised,70,Risky,70,Lots,70,Lots,Organised,70,High,70,Double,70,Wide,Cover,70,Fast,Little,70,Long,Organised,70,Risky,70,Lots,65,Normal,Organised,70,High,70,Double,70,Wide,Cover,185.881818182,79.1311861818,181.725454545,75.0488581818,76.45454545454545,80.54545454545455,76.2,78.0,74.0,69.18181818181819,73.27272727272727,67.8,70.66666666666667,70.0,7 days 00:00:00.000000000,6 days 00:00:00.000000000,2864,1729,1729,2010/2011,9,2010-10-23,8658,8483,1.83,3.6,4.33,4-5-1,4-3-3,H
0,1,0,2,5,1.66666666667,3,1.0,3,2,3,11,1.375,14,1.75,1,0,1,5,2.5,4,2.0,3,2,3,11,1.375,14,1.75,65,Balanced,Little,40,Mixed,Organised,70,Risky,70,Lots,55,Normal,Organised,70,High,70,Double,70,Wide,Cover,60,Balanced,Little,70,Long,Organised,70,Risky,70,Lots,50,Normal,Organised,40,Medium,35,Press,40,Normal,Cover,183.341818182,77.3992894545,184.034545455,80.6981403636,71.36363636363636,76.81818181818181,72.6,70.0,72.0,76.18181818181819,80.36363636363636,76.8,76.2,73.0,7 days 00:00:00.000000000,7 days 00:00:00.000000000,2865,1729,1729,2010/2011,9,2010-10-23,8659,9879,2.2,3.25,3.4,4-5-1,4-5-1,H
0,2,0,1,4,1.33333333333,2,0.666666666667,3,4,1,9,1.125,11,1.375,1,1,0,3,1.5,3,1.5,3,4,1,9,1.125,11,1.375,65,Balanced,Little,70,Long,Organised,70,Risky,70,Lots,55,Normal,Organised,35,Medium,70,Double,35,Normal,Cover,70,Fast,Little,45,Mixed,Organised,45,Normal,70,Lots,65,Normal,Free Form,40,Medium,50,Press,40,Normal,Cover,185.42,79.9558989091,183.341818182,78.1002952727,74.63636363636364,78.72727272727273,75.4,73.5,75.0,82.0,86.18181818181819,82.2,82.5,80.5,8 days 00:00:00.000000000,8 days 00:00:00.000000000,2866,1729,1729,2010/2011,9,2010-10-24,10194,10260,5.5,3.75,1.67,4-5-1,4-4-2,A
0,2,0,0,6,3.0,0,0.0,6,1,1,23,2.875,2,0.25,1,1,1,3,1.0,2,0.666666666667,6,1,1,23,2.875,2,0.25,70,Fast,Little,60,Mixed,Free Form,56,Normal,70,Lots,70,Lots,Free Form,30,Deep,60,Press,35,Normal,Cover,70,Fast,Little,70,Long,Organised,70,Risky,70,Lots,70,Lots,Organised,70,High,70,Double,70,Wide,Cover,184.265454545,80.2033127273,184.958181818,82.7599221818,83.72727272727273,87.36363636363636,83.2,82.66666666666667,85.66666666666667,71.27272727272727,76.36363636363636,70.4,71.0,77.0,7 days 00:00:00.000000000,7 days 00:00:00.000000000,2868,1729,1729,2010/2011,9,2010-10-23,8455,8602,1.13,8.5,19.0,4-3-3,4-5-1,H
0,2,0,0,7,3.5,2,1.0,6,2,1,20,2.22222222222,10,1.11111111111,1,2,0,6,2.0,5,1.66666666667,6,2,1,20,2.22222222222,10,1.11111111111,60,Balanced,Little,50,Mixed,Free Form,60,Normal,60,Normal,80,Lots,Free Form,35,Medium,55,Press,50,Normal,Cover,75,Fast,Little,40,Mixed,Free Form,40,Normal,45,Normal,65,Normal,Free Form,50,Medium,40,Press,45,Normal,Cover,183.803636364,78.7188298182,184.496363636,74.8014443636,83.36363636363636,84.63636363636364,83.8,82.33333333333333,83.66666666666667,80.36363636363636,83.36363636363636,78.2,80.33333333333333,84.0,6 days 00:00:00.000000000,6 days 00:00:00.000000000,2879,1729,1729,2011/2012,10,2011-10-29,8455,9825,1.62,4.0,5.5,4-1-2-3,4-1-2-3,A
0,1,1,0,3,1.5,3,1.5,3,5,1,10,1.11111111111,14,1.55555555556,1,2,0,4,1.33333333333,6,2.0,3,5,1,10,1.11111111111,14,1.55555555556,60,Balanced,Little,50,Mixed,Organised,55,Normal,70,Lots,55,Normal,Organised,55,Medium,65,Press,60,Normal,Cover,65,Balanced,Little,40,Mixed,Organised,65,Normal,65,Normal,70,Lots,Free Form,45,Medium,45,Press,65,Normal,Cover,181.725454545,75.6673927273,182.187272727,75.9560421818,77.27272727272727,80.36363636363636,77.8,76.25,78.0,80.81818181818181,84.9090909090909,81.0,78.0,86.0,6 days 00:00:00.000000000,6 days 00:00:00.000000000,2880,1729,1729,2011/2012,10,2011-10-29,8668,10260,4.5,3.6,1.8,4-5-1,4-5-1,A
0,2,0,0,6,3.0,1,0.5,8,0,1,33,3.66666666667,7,0.777777777778,2,0,1,12,4.0,3,1.0,8,0,1,33,3.66666666667,7,0.777777777778,70,Fast,Little,60,Mixed,Organised,70,Risky,65,Normal,75,Lots,Free Form,65,Medium,65,Press,50,Normal,Cover,55,Balanced,Little,55,Mixed,Organised,60,Normal,60,Normal,45,Normal,Organised,45,Medium,45,Press,50,Normal,Cover,184.265454545,81.7702669091,184.727272727,81.1517323636,83.18181818181819,85.9090909090909,81.2,85.0,84.0,72.9090909090909,76.0,72.8,72.0,78.0,6 days 00:00:00.000000000,7 days 00:00:00.000000000,2881,1729,1729,2011/2012,10,2011-10-29,8456,8602,1.17,7.0,19.0,4-5-1,4-5-1,H
0,2,0,0,5,2.5,2,1.0,3,3,3,11,1.22222222222,12,1.33333333333,1,1,1,3,1.0,4,1.33333333333,3,3,3,11,1.22222222222,12,1.33333333333,49,Balanced,Little,52,Mixed,Organised,48,Normal,64,Normal,66,Normal,Organised,34,Medium,54,Press,48,Normal,Cover,55,Balanced,Little,65,Mixed,Organised,50,Normal,50,Normal,35,Normal,Organised,45,Medium,60,Press,55,Normal,Cover,180.801818182,76.4508698182,182.88,79.3786,69.18181818181819,73.0,68.6,67.5,74.0,73.9090909090909,79.18181818181819,74.4,74.25,72.0,7 days 00:00:00.000000000,6 days 00:00:00.000000000,2882,1729,1729,2011/2012,10,2011-10-29,9850,8655,1.91,3.6,4.0,4-5-1,4-5-1,D
0,1,0,1,3,1.5,1,0.5,3,3,3,7,0.777777777778,11,1.22222222222,0,3,0,1,0.333333333333,9,3.0,3,3,3,7,0.777777777778,11,1.22222222222,50,Balanced,Little,80,Long,Organised,30,Safe,70,Lots,35,Normal,Organised,25,Deep,65,Press,50,Normal,Cover,55,Balanced,Little,50,Mixed,Organised,60,Normal,50,Normal,60,Normal,Organised,45,Medium,45,Press,50,Normal,Cover,185.42,76.1209847273,182.649090909,81.5228530909,76.0,79.36363636363636,76.0,75.5,77.0,75.45454545454545,80.0,75.4,75.5,75.5,8 days 00:00:00.000000000,9 days 00:00:00.000000000,2883,1729,1729,2011/2012,10,2011-10-31,10194,10261,2.1,3.2,3.8,4-5-1,4-4-2,A
0,1,0,1,6,3.0,2,1.0,2,4,3,12,1.33333333333,10,1.11111111111,1,2,0,4,1.33333333333,4,1.33333333333,2,4,3,12,1.33333333333,10,1.11111111111,55,Balanced,Little,55,Mixed,Organised,55,Normal,65,Normal,55,Normal,Organised,45,Medium,55,Press,65,Normal,Cover,65,Balanced,Little,50,Mixed,Organised,45,Normal,55,Normal,50,Normal,Organised,35,Medium,45,Press,65,Normal,Cover,182.418181818,79.0899505455,181.725454545,80.4094909091,75.18181818181819,78.81818181818181,75.4,75.25,74.5,75.81818181818181,78.18181818181819,77.4,73.25,77.0,7 days 00:00:00.000000000,7 days 00:00:00.000000000,2884,1729,1729,2011/2012,10,2011-10-29,8472,10252,2.1,3.3,3.6,4-4-2,4-4-2,D
0,2,0,0,5,2.5,0,0.0,2,4,3,9,1.0,14,1.55555555556,0,2,1,4,1.33333333333,9,3.0,2,4,3,9,1.0,14,1.55555555556,66,Balanced,Little,34,Mixed,Organised,52,Normal,51,Normal,64,Normal,Organised,44,Medium,47,Press,64,Normal,Cover,45,Balanced,Little,70,Long,Organised,55,Normal,70,Lots,50,Normal,Organised,40,Medium,55,Press,50,Normal,Cover,177.338181818,75.6261570909,185.189090909,76.4921054545,70.72727272727273,76.9090909090909,70.8,70.0,74.0,74.63636363636364,77.72727272727273,75.0,74.4,74.0,7 days 00:00:00.000000000,7 days 00:00:00.000000000,2885,1729,1729,2011/2012,10,2011-10-29,10003,8559,2.1,3.3,3.6,4-5-1,4-5-1,H
0,2,0,0,6,3.0,1,0.5,6,2,1,17,1.88888888889,13,1.44444444444,2,0,1,6,2.0,4,1.33333333333,6,2,1,17,1.88888888889,13,1.44444444444,60,Balanced,Little,55,Mixed,Free Form,70,Risky,70,Lots,70,Lots,Organised,30,Deep,40,Press,60,Normal,Cover,51,Balanced,Little,49,Mixed,Organised,36,Normal,48,Normal,52,Normal,Organised,44,Medium,43,Press,40,Normal,Cover,180.801818182,75.5436858182,181.725454545,78.1827665455,81.63636363636364,84.0,78.2,84.5,84.5,72.81818181818181,75.63636363636364,71.2,70.0,76.25,7 days 00:00:00.000000000,7 days 00:00:00.000000000,2886,1729,1729,2011/2012,10,2011-10-30,8586,10172,1.36,4.75,9.0,4-5-1,4-2-3-1,H
0,1,0,1,2,1.0,0,0.0,3,4,2,9,1.0,11,1.22222222222,1,1,1,4,1.33333333333,6,2.0,3,4,2,9,1.0,11,1.22222222222,60,Balanced,Little,65,Mixed,Organised,40,Normal,50,Normal,45,Normal,Organised,35,Medium,55,Press,60,Normal,Cover,60,Balanced,Little,50,Mixed,Organised,40,Normal,45,Normal,60,Normal,Organised,55,Medium,55,Press,50,Normal,Cover,186.343636364,82.1826232727,184.958181818,77.6467032727,73.36363636363636,75.72727272727273,73.6,72.2,78.0,80.81818181818181,83.72727272727273,81.2,79.25,83.0,7 days 00:00:00.000000000,7 days 00:00:00.000000000,2887,1729,1729,2011/2012,10,2011-10-29,8659,8650,4.0,3.3,2.0,4-5-1,4-4-2,A
0,0,2,0,2,1.0,5,2.5,1,6,2,6,0.666666666667,15,1.66666666667,0,3,0,1,0.333333333333,6,2.0,1,6,2,6,0.666666666667,15,1.66666666667,35,Balanced,Little,50,Mixed,Organised,45,Normal,65,Normal,50,Normal,Organised,45,Medium,55,Press,65,Normal,Cover,50,Balanced,Little,55,Mixed,Organised,45,Normal,55,Normal,40,Normal,Organised,45,Medium,35,Press,50,Normal,Cover,181.263636364,76.2859272727,183.803636364,80.6156690909,73.18181818181819,77.0,73.8,71.66666666666667,73.66666666666667,76.9090909090909,77.9090909090909,76.4,77.0,78.0,7 days 00:00:00.000000000,6 days 00:00:00.000000000,2888,1729,1729,2011/2012,10,2011-10-29,8528,9879,2.88,3.25,2.5,4-3-3,4-4-2,A
0,1,1,0,3,1.5,2,1.0,2,2,6,13,1.3,13,1.3,0,1,2,4,1.33333333333,7,2.33333333333,2,2,6,13,1.3,13,1.3,65,Balanced,Little,50,Mixed,Organised,45,Normal,55,Normal,50,Normal,Organised,35,Medium,45,Press,65,Normal,Cover,49,Balanced,Little,52,Mixed,Organised,48,Normal,64,Normal,66,Normal,Organised,34,Medium,54,Press,48,Normal,Cover,181.725454545,80.4094909091,181.494545455,76.6158123636,75.81818181818181,78.18181818181819,77.4,72.66666666666667,76.33333333333333,69.72727272727273,73.0909090909091,68.6,69.5,73.0,7 days 00:00:00.000000000,7 days 00:00:00.000000000,2890,1729,1729,2011/2012,11,2011-11-05,10252,9850,1.83,3.5,4.5,4-3-3,4-4-2,H
0,0,2,0,1,0.5,6,3.0,1,6,3,13,1.3,23,2.3,0,1,2,5,1.66666666667,7,2.33333333333,1,6,3,13,1.3,23,2.3,55,Balanced,Little,65,Mixed,Organised,50,Normal,50,Normal,35,Normal,Organised,45,Medium,60,Press,55,Normal,Cover,60,Balanced,Little,50,Mixed,Free Form,60,Normal,60,Normal,80,Lots,Free Form,35,Medium,55,Press,50,Normal,Cover,182.88,79.3786,183.803636364,80.285784,73.9090909090909,79.18181818181819,74.4,74.25,72.0,83.45454545454545,84.72727272727273,84.4,82.33333333333333,83.0,7 days 00:00:00.000000000,7 days 00:00:00.000000000,2891,1729,1729,2011/2012,11,2011-11-05,8655,8455,7.5,4.33,1.44,4-5-1,4-1-2-3,A
0,0,2,0,1,0.5,7,3.5,2,8,0,13,1.3,27,2.7,1,2,0,4,1.33333333333,7,2.33333333333,2,8,0,13,1.3,27,2.7,45,Balanced,Little,70,Long,Organised,55,Normal,70,Lots,50,Normal,Organised,40,Medium,55,Press,50,Normal,Cover,50,Balanced,Little,80,Long,Organised,30,Safe,70,Lots,35,Normal,Organised,25,Deep,65,Press,50,Normal,Cover,184.727272727,77.6054676364,185.881818182,78.3889447273,74.36363636363636,78.18181818181819,73.2,75.5,75.0,75.72727272727273,78.81818181818181,76.8,74.25,76.0,8 days 00:00:00.000000000,6 days 00:00:00.000000000,2892,1729,1729,2011/2012,11,2011-11-06,8559,10194,2.4,3.3,3.0,4-4-2,4-4-2,H
0,1,1,0,7,3.5,3,1.5,2,4,4,13,1.3,12,1.2,1,1,1,2,0.666666666667,2,0.666666666667,2,4,4,13,1.3,12,1.2,50,Balanced,Little,55,Mixed,Organised,45,Normal,55,Normal,40,Normal,Organised,45,Medium,35,Press,50,Normal,Cover,60,Balanced,Little,55,Mixed,Free Form,70,Risky,70,Lots,70,Lots,Organised,30,Deep,40,Press,60,Normal,Cover,184.496363636,81.6053243636,180.801818182,75.5436858182,77.0909090909091,78.0909090909091,76.4,77.5,78.0,81.63636363636364,84.0,78.2,84.5,84.5,8 days 00:00:00.000000000,7 days 00:00:00.000000000,2893,1729,1729,2011/2012,11,2011-11-06,9879,8586,3.25,3.3,2.25,4-4-2,4-5-1,A
0,1,0,2,4,1.33333333333,3,1.0,5,2,3,14,1.4,10,1.0,2,0,0,4,2.0,0,0.0,5,2,3,14,1.4,10,1.0,60,Balanced,Little,50,Mixed,Organised,40,Normal,45,Normal,60,Normal,Organised,55,Medium,55,Press,50,Normal,Cover,66,Balanced,Little,34,Mixed,Organised,52,Normal,51,Normal,64,Normal,Organised,44,Medium,47,Press,64,Normal,Cover,184.958181818,77.6467032727,176.645454545,76.3683985455,80.81818181818181,83.72727272727273,81.2,79.25,83.0,70.72727272727273,76.63636363636364,70.8,67.66666666666667,73.66666666666667,7 days 00:00:00.000000000,7 days 00:00:00.000000000,2894,1729,1729,2011/2012,11,2011-11-05,8650,10003,1.29,5.5,10.0,4-4-2,4-3-3,D
0,1,1,0,3,1.5,6,3.0,7,1,2,27,2.7,12,1.2,1,0,2,3,1.0,2,0.666666666667,7,1,2,27,2.7,12,1.2,65,Balanced,Little,40,Mixed,Organised,65,Normal,65,Normal,70,Lots,Free Form,45,Medium,45,Press,65,Normal,Cover,55,Balanced,Little,55,Mixed,Organised,55,Normal,65,Normal,55,Normal,Organised,45,Medium,55,Press,65,Normal,Cover,182.649090909,76.4096341818,181.956363636,78.6775941818,82.45454545454545,85.27272727272727,82.2,81.5,83.25,75.18181818181819,79.27272727272727,75.2,75.5,74.5,7 days 00:00:00.000000000,7 days 00:00:00.000000000,2895,1729,1729,2011/2012,11,2011-11-05,10260,8472,1.25,5.5,13.0,4-2-3-1,4-4-2,H
0,2,0,1,6,2.0,3,1.0,6,0,4,15,1.5,7,0.7,2,0,0,5,2.5,2,1.0,6,0,4,15,1.5,7,0.7,55,Balanced,Little,50,Mixed,Organised,60,Normal,50,Normal,60,Normal,Organised,45,Medium,45,Press,50,Normal,Cover,60,Balanced,Little,50,Mixed,Organised,55,Normal,70,Lots,55,Normal,Organised,55,Medium,65,Press,60,Normal,Cover,181.494545455,79.9971345455,178.954545455,74.9663869091,75.81818181818181,80.36363636363636,75.4,76.5,75.5,76.81818181818181,79.36363636363636,77.8,75.4,79.0,5 days 00:00:00.000000000,7 days 00:00:00.000000000,2896,1729,1729,2011/2012,11,2011-11-05,10261,8668,2.25,3.25,3.3,4-4-2,4-5-1,H
