,home_V,home_D,home_E,home_GF,home_AVG_GF,home_GS,home_AVG_GS,home_VG,home_DG,home_EG,home_GFG,home_AVG_GFG,home_GSG,home_AVG_GSG,away_V,away_D,away_E,away_GF,away_AVG_GF,away_GS,away_AVG_GS,away_VG,away_DG,away_EG,away_GFG,away_AVG_GFG,away_GSG,away_AVG_GSG,h_buildUpPlaySpeed,h_buildUpPlaySpeedClass,h_buildUpPlayDribblingClass,h_buildUpPlayPassing,h_buildUpPlayPassingClass,h_buildUpPlayPositioningClass,h_chanceCreationPassing,h_chanceCreationPassingClass,h_chanceCreationCrossing,h_chanceCreationCrossingClass,h_chanceCreationShooting,h_chanceCreationShootingClass,h_chanceCreationPositioningClass,h_defencePressure,h_defencePressureClass,h_defenceAggression,h_defenceAggressionClass,h_defenceTeamWidth,h_defenceTeamWidthClass,h_defenceDefenderLineClass,a_buildUpPlaySpeed,a_buildUpPlaySpeedClass,a_buildUpPlayDribblingClass,a_buildUpPlayPassing,a_buildUpPlayPassingClass,a_buildUpPlayPositioningClass,a_chanceCreationPassing,a_chanceCreationPassingClass,a_chanceCreationCrossing,a_chanceCreationCrossingClass,a_chanceCreationShooting,a_chanceCreationShootingClass,a_chanceCreationPositioningClass,a_defencePressure,a_defencePressureClass,a_defenceAggression,a_defenceAggressionClass,a_defenceTeamWidth,a_defenceTeamWidthClass,a_defenceDefenderLineClass,h_avg_height,h_avg_weight,a_avg_height,a_avg_weight,h_overall,h_potential,h_def,h_mid,h_att,a_overall,a_potential,a_def,a_mid,a_att,h_date,a_date,id,country_id,league_id,season,stage,home_team_api_id,away_team_api_id,B365H,B365D,B365A,formation_h,formation_a,Output
0,1,0,1,2,1.0,1,0.5,12,7,7,36,1.38461538462,30,1.15384615385,1,1,1,2,0.666666666667,4,1.33333333333,12,7,7,36,1.38461538462,30,1.15384615385,65,Balanced,Little,35,Mixed,Organised,65,Normal,65,Normal,65,Normal,Organised,55,Medium,45,Press,65,Normal,Cover,35,Balanced,Little,65,Mixed,Organised,35,Normal,65,Normal,50,Normal,Organised,35,Medium,45,Press,65,Normal,Cover,181.956363636,76.7395192727,182.187272727,77.1931112727,74.27272727272727,78.63636363636364,72.2,76.5,75.75,71.0909090909091,76.0909090909091,73.2,68.33333333333333,70.33333333333333,7 days 00:00:00.000000000,8 days 00:00:00.000000000,6106,4769,4769,2011/2012,27,9851,8583,1.57,3.5,7.0,4-2-3-1,4-1-4-1,D
0,1,1,0,2,1.0,1,0.5,12,7,7,28,1.07692307692,23,0.884615384615,2,1,0,4,1.33333333333,2,0.666666666667,12,7,7,28,1.07692307692,23,0.884615384615,65,Balanced,Little,50,Mixed,Organised,50,Normal,50,Normal,65,Normal,Organised,35,Medium,55,Press,50,Normal,Cover,35,Balanced,Little,35,Mixed,Organised,80,Risky,50,Normal,50,Normal,Organised,55,Medium,35,Press,65,Normal,Cover,182.187272727,77.6879389091,179.185454545,74.1829098182,73.63636363636364,79.27272727272727,71.2,76.0,75.33333333333333,67.81818181818181,74.81818181818181,71.0,67.0,61.5,7 days 00:00:00.000000000,6 days 00:00:00.000000000,6107,4769,4769,2011/2012,27,9941,8689,1.73,3.25,5.5,4-1-4-1,4-2-2-2,D
0,2,0,0,3,1.5,0,0.0,8,11,7,27,1.03846153846,28,1.07692307692,1,0,2,4,1.33333333333,3,1.0,8,11,7,27,1.03846153846,28,1.07692307692,65,Balanced,Little,50,Mixed,Organised,50,Normal,65,Normal,50,Normal,Organised,45,Medium,45,Press,65,Normal,Cover,65,Balanced,Little,35,Mixed,Organised,35,Normal,65,Normal,65,Normal,Organised,35,Medium,45,Press,65,Normal,Cover,182.187272727,75.9560421818,182.88,79.6672494545,72.0,76.0909090909091,71.2,72.33333333333333,73.0,72.36363636363636,76.81818181818181,71.4,73.5,72.5,7 days 00:00:00.000000000,7 days 00:00:00.000000000,6108,4769,4769,2011/2012,27,9873,9853,2.2,3.1,3.5,4-1-4-1,4-2-2-2,A
0,0,0,2,1,0.5,1,0.5,4,11,12,33,1.22222222222,41,1.51851851852,0,0,3,3,1.0,3,1.0,4,11,12,33,1.22222222222,41,1.51851851852,35,Balanced,Little,65,Mixed,Organised,35,Normal,65,Normal,50,Normal,Organised,35,Medium,45,Press,65,Normal,Cover,35,Balanced,Little,65,Mixed,Organised,50,Normal,65,Normal,65,Normal,Organised,45,Medium,55,Press,65,Normal,Cover,182.88,77.1931112727,181.263636364,75.4612145455,72.36363636363636,75.72727272727273,73.2,73.33333333333333,70.0,68.54545454545455,72.45454545454545,67.4,73.5,67.5,6 days 00:00:00.000000000,7 days 00:00:00.000000000,6109,4769,4769,2011/2012,28,8583,4087,2.25,3.1,3.4,4-1-4-1,4-2-3-1,A
0,1,1,0,2,1.0,2,1.0,10,8,9,33,1.22222222222,30,1.11111111111,2,1,0,7,2.33333333333,5,1.66666666667,10,8,9,33,1.22222222222,30,1.11111111111,50,Balanced,Little,35,Mixed,Organised,50,Normal,65,Normal,65,Normal,Organised,55,Medium,45,Press,65,Normal,Cover,65,Balanced,Little,45,Mixed,Organised,65,Normal,65,Normal,50,Normal,Organised,45,Medium,45,Press,50,Normal,Cover,181.956363636,76.5745767273,181.494545455,74.3066167273,74.36363636363636,78.36363636363636,74.16666666666667,75.33333333333333,73.5,67.36363636363636,71.0,68.6,64.5,67.25,7 days 00:00:00.000000000,8 days 00:00:00.000000000,6110,4769,4769,2011/2012,28,9827,8576,1.4,4.2,9.0,5-3-2,4-2-3-1,D
0,0,0,2,2,1.0,2,1.0,7,13,7,30,1.11111111111,40,1.48148148148,1,2,0,2,0.666666666667,5,1.66666666667,7,13,7,30,1.11111111111,40,1.48148148148,65,Balanced,Little,35,Mixed,Organised,35,Normal,65,Normal,65,Normal,Organised,55,Medium,45,Press,65,Normal,Cover,35,Balanced,Little,35,Mixed,Organised,35,Normal,35,Normal,50,Normal,Organised,45,Medium,55,Press,65,Normal,Cover,181.032727273,76.3683985455,183.803636364,78.4301803636,70.0909090909091,73.81818181818181,69.4,70.0,71.0,78.81818181818181,82.0909090909091,78.6,79.75,77.5,6 days 00:00:00.000000000,6 days 00:00:00.000000000,6111,4769,4769,2011/2012,28,7819,9847,4.5,3.5,1.8,4-2-3-1,4-2-2-2,D
0,0,1,1,6,3.0,7,3.5,12,4,11,46,1.7037037037,31,1.14814814815,1,1,1,3,1.0,3,1.0,12,4,11,46,1.7037037037,31,1.14814814815,65,Balanced,Little,65,Mixed,Organised,50,Normal,80,Lots,50,Normal,Organised,55,Medium,55,Press,35,Normal,Cover,65,Balanced,Little,50,Mixed,Organised,50,Normal,65,Normal,50,Normal,Organised,45,Medium,45,Press,65,Normal,Cover,178.030909091,77.7704101818,183.803636364,77.1518756364,77.0909090909091,79.9090909090909,74.6,78.5,79.5,69.9090909090909,75.27272727272727,71.33333333333333,69.66666666666667,66.0,8 days 00:00:00.000000000,8 days 00:00:00.000000000,6112,4769,4769,2011/2012,28,8639,9873,1.57,3.6,6.5,4-2-3-1,5-3-2,H
0,0,2,0,0,0.0,3,1.5,6,11,10,25,0.925925925926,35,1.2962962963,0,1,2,2,0.666666666667,4,1.33333333333,6,11,10,25,0.925925925926,35,1.2962962963,35,Balanced,Little,35,Mixed,Organised,80,Risky,50,Normal,50,Normal,Organised,55,Medium,35,Press,65,Normal,Cover,65,Balanced,Little,35,Mixed,Organised,50,Normal,65,Normal,50,Normal,Organised,55,Medium,45,Press,65,Normal,Cover,180.109090909,73.6880821818,181.725454545,77.3168181818,71.27272727272727,76.0,71.0,74.5,70.0,71.0,74.27272727272727,70.6,72.66666666666667,70.0,7 days 00:00:00.000000000,7 days 00:00:00.000000000,6113,4769,4769,2011/2012,28,8689,8521,2.0,3.1,4.2,4-2-2-2,4-1-4-1,H
0,0,1,1,1,0.5,2,1.0,10,8,9,34,1.25925925926,27,1.0,0,3,0,0,0.0,4,1.33333333333,10,8,9,34,1.25925925926,27,1.0,65,Balanced,Little,35,Mixed,Organised,65,Normal,65,Normal,80,Lots,Free Form,55,Medium,55,Press,65,Normal,Cover,65,Balanced,Little,50,Mixed,Organised,50,Normal,65,Normal,50,Normal,Organised,35,Medium,45,Press,50,Normal,Cover,181.725454545,76.203456,181.725454545,74.5952661818,78.0909090909091,81.81818181818181,77.8,79.0,78.0,68.0909090909091,73.0,66.4,69.0,69.75,8 days 00:00:00.000000000,6 days 00:00:00.000000000,6114,4769,4769,2011/2012,28,8592,9836,1.4,4.5,8.0,4-2-3-1,4-2-3-1,A
0,1,1,0,2,1.0,3,1.5,6,12,9,25,0.925925925926,36,1.33333333333,0,2,1,1,0.333333333333,4,1.33333333333,6,12,9,25,0.925925925926,36,1.33333333333,35,Balanced,Little,35,Mixed,Organised,35,Normal,65,Normal,35,Normal,Organised,35,Medium,55,Press,50,Normal,Cover,50,Balanced,Little,50,Mixed,Organised,35,Normal,50,Normal,50,Normal,Organised,35,Medium,55,Press,65,Normal,Cover,182.88,80.9043185455,180.109090909,76.8219905455,69.63636363636364,74.0,70.6,69.33333333333333,68.33333333333333,75.27272727272727,79.0,75.6,74.5,75.25,7 days 00:00:00.000000000,6 days 00:00:00.000000000,6115,4769,4769,2011/2012,28,8481,10249,3.4,3.2,2.2,4-1-4-1,4-2-3-1,H
0,1,0,2,3,1.0,2,0.666666666667,12,7,8,37,1.37037037037,31,1.14814814815,1,1,0,2,1.0,4,2.0,12,7,8,37,1.37037037037,31,1.14814814815,65,Balanced,Little,35,Mixed,Organised,65,Normal,65,Normal,65,Normal,Organised,55,Medium,45,Press,65,Normal,Cover,65,Balanced,Little,50,Mixed,Organised,50,Normal,50,Normal,65,Normal,Organised,35,Medium,55,Press,50,Normal,Cover,180.801818182,75.8323352727,181.494545455,77.3580538182,74.0909090909091,79.27272727272727,72.2,76.5,75.25,72.81818181818181,78.9090909090909,71.8,76.0,72.5,7 days 00:00:00.000000000,8 days 00:00:00.000000000,6116,4769,4769,2011/2012,28,9851,9941,2.0,3.2,4.0,4-2-3-1,4-2-3-1,A
0,1,1,0,4,2.0,2,1.0,13,7,7,35,1.2962962963,29,1.07407407407,2,0,1,3,1.0,1,0.333333333333,13,7,7,35,1.2962962963,29,1.07407407407,65,Balanced,Little,35,Mixed,Organised,35,Normal,65,Normal,65,Normal,Organised,35,Medium,45,Press,65,Normal,Cover,65,Balanced,Little,50,Mixed,Organised,50,Normal,50,Normal,80,Lots,Organised,45,Medium,45,Press,65,Normal,Cover,183.803636364,80.2033127273,181.956363636,75.3787432727,71.72727272727273,77.36363636363636,70.6,70.5,73.75,77.81818181818181,81.63636363636364,77.2,78.5,78.0,7 days 00:00:00.000000000,7 days 00:00:00.000000000,6117,4769,4769,2011/2012,28,9853,9748,2.6,3.0,2.88,4-2-3-1,4-2-2-2,A
0,0,0,2,1,0.5,1,0.5,5,13,9,26,0.962962962963,43,1.59259259259,1,2,0,3,1.0,5,1.66666666667,5,13,9,26,0.962962962963,43,1.59259259259,50,Balanced,Little,50,Mixed,Organised,35,Normal,65,Normal,35,Normal,Organised,45,Medium,55,Press,65,Normal,Cover,50,Balanced,Little,50,Mixed,Organised,50,Normal,50,Normal,65,Normal,Organised,45,Medium,45,Press,35,Normal,Cover,179.416363636,74.7602087273,181.725454545,77.8941170909,68.27272727272727,74.54545454545455,67.4,61.5,72.75,71.45454545454545,74.27272727272727,71.8,69.33333333333333,73.0,8 days 00:00:00.000000000,8 days 00:00:00.000000000,6118,4769,4769,2011/2012,28,9874,9831,2.38,3.0,3.25,4-2-3-1,4-1-4-1,H
0,2,0,1,3,1.0,1,0.333333333333,7,12,9,30,1.07142857143,48,1.71428571429,0,1,1,2,1.0,5,2.5,7,12,9,30,1.07142857143,48,1.71428571429,65,Balanced,Little,45,Mixed,Organised,65,Normal,65,Normal,50,Normal,Organised,45,Medium,45,Press,50,Normal,Cover,35,Balanced,Little,35,Mixed,Organised,80,Risky,50,Normal,50,Normal,Organised,55,Medium,35,Press,65,Normal,Cover,181.956363636,75.5849214545,179.878181818,72.57472,68.0,71.63636363636364,68.6,66.0,70.5,73.0909090909091,75.63636363636364,73.4,74.25,70.0,7 days 00:00:00.000000000,7 days 00:00:00.000000000,6119,4769,4769,2011/2012,29,8576,8689,2.6,3.1,2.8,4-2-2-2,4-2-2-2,D
0,1,1,0,1,0.5,2,1.0,5,8,15,23,0.821428571429,26,0.928571428571,0,1,2,1,0.333333333333,2,0.666666666667,5,8,15,23,0.821428571429,26,0.928571428571,65,Balanced,Little,35,Mixed,Organised,50,Normal,65,Normal,50,Normal,Organised,55,Medium,45,Press,65,Normal,Cover,35,Balanced,Little,35,Mixed,Organised,35,Normal,65,Normal,35,Normal,Organised,35,Medium,55,Press,50,Normal,Cover,181.494545455,77.3168181818,183.341818182,80.0796058182,70.63636363636364,74.63636363636364,71.4,70.0,70.0,69.9090909090909,74.54545454545455,71.6,67.33333333333333,69.66666666666667,7 days 00:00:00.000000000,7 days 00:00:00.000000000,6120,4769,4769,2011/2012,29,8521,8481,2.2,3.0,3.6,4-1-4-1,4-1-4-1,A
0,1,1,1,5,1.66666666667,3,1.0,8,14,6,34,1.21428571429,48,1.71428571429,1,1,0,3,1.5,3,1.5,8,14,6,34,1.21428571429,48,1.71428571429,65,Balanced,Little,50,Mixed,Organised,50,Normal,65,Normal,50,Normal,Organised,35,Medium,45,Press,50,Normal,Cover,65,Balanced,Little,35,Mixed,Organised,35,Normal,65,Normal,65,Normal,Organised,55,Medium,45,Press,65,Normal,Cover,181.725454545,74.5952661818,181.494545455,76.657048,68.0909090909091,73.0,66.4,71.33333333333333,67.66666666666667,70.27272727272727,74.0,69.4,71.0,71.0,8 days 00:00:00.000000000,8 days 00:00:00.000000000,6121,4769,4769,2011/2012,29,9836,7819,2.3,3.2,3.1,4-1-4-1,4-2-3-1,H
0,1,1,0,4,2.0,3,1.5,9,10,9,41,1.46428571429,40,1.42857142857,2,0,1,6,2.0,2,0.666666666667,9,10,9,41,1.46428571429,40,1.42857142857,35,Balanced,Little,65,Mixed,Organised,50,Normal,65,Normal,65,Normal,Organised,45,Medium,55,Press,65,Normal,Cover,65,Balanced,Little,65,Mixed,Organised,50,Normal,80,Lots,50,Normal,Organised,55,Medium,55,Press,35,Normal,Cover,181.032727273,75.4612145455,178.030909091,77.7704101818,68.36363636363636,72.81818181818181,67.4,72.5,67.5,77.0909090909091,79.9090909090909,74.6,78.66666666666667,79.66666666666667,7 days 00:00:00.000000000,6 days 00:00:00.000000000,6122,4769,4769,2011/2012,29,4087,8639,3.75,3.3,2.0,4-2-2-2,4-1-4-1,A
0,1,0,1,6,3.0,5,2.5,14,10,4,44,1.57142857143,35,1.25,1,2,0,1,0.333333333333,3,1.0,14,10,4,44,1.57142857143,35,1.25,65,Balanced,Little,50,Mixed,Organised,50,Normal,50,Normal,80,Lots,Organised,45,Medium,45,Press,65,Normal,Cover,50,Balanced,Little,50,Mixed,Organised,35,Normal,65,Normal,35,Normal,Organised,45,Medium,55,Press,65,Normal,Cover,182.418181818,75.9148065455,179.185454545,74.84268,78.18181818181819,82.81818181818181,76.4,78.5,82.0,68.54545454545455,74.27272727272727,67.4,61.5,73.5,7 days 00:00:00.000000000,6 days 00:00:00.000000000,6123,4769,4769,2011/2012,29,9748,9874,1.33,4.75,9.5,4-2-2-2,4-2-3-1,H
0,2,0,0,4,2.0,0,0.0,17,5,6,52,1.85714285714,27,0.964285714286,0,1,2,3,1.0,4,1.33333333333,17,5,6,52,1.85714285714,27,0.964285714286,50,Balanced,Little,50,Mixed,Organised,35,Normal,50,Normal,50,Normal,Organised,35,Medium,55,Press,65,Normal,Cover,65,Balanced,Little,35,Mixed,Organised,35,Normal,65,Normal,65,Normal,Organised,35,Medium,45,Press,65,Normal,Cover,181.032727273,78.8013010909,183.341818182,80.2445483636,75.36363636363636,78.36363636363636,75.6,72.5,76.5,72.54545454545455,77.0,73.2,70.5,72.75,7 days 00:00:00.000000000,7 days 00:00:00.000000000,6124,4769,4769,2011/2012,29,10249,9853,1.73,3.5,5.0,4-2-3-1,4-2-3-1,H
0,1,0,1,2,1.0,1,0.5,6,13,9,26,0.928571428571,33,1.17857142857,1,2,0,2,0.666666666667,6,2.0,6,13,9,26,0.928571428571,33,1.17857142857,50,Balanced,Little,50,Mixed,Organised,50,Normal,50,Normal,65,Normal,Organised,45,Medium,45,Press,35,Normal,Cover,65,Balanced,Little,35,Mixed,Organised,65,Normal,65,Normal,80,Lots,Free Form,55,Medium,55,Press,65,Normal,Cover,181.956363636,78.017824,180.570909091,75.5024501818,70.27272727272727,73.9090909090909,71.8,69.66666666666667,68.33333333333333,78.0909090909091,81.27272727272727,77.4,80.5,77.75,6 days 00:00:00.000000000,7 days 00:00:00.000000000,6125,4769,4769,2011/2012,29,9831,8592,3.1,3.1,2.4,4-1-4-1,4-2-3-1,D
0,1,0,1,6,3.0,3,1.5,17,3,8,52,1.85714285714,29,1.03571428571,1,0,2,8,2.66666666667,7,2.33333333333,17,3,8,52,1.85714285714,29,1.03571428571,35,Balanced,Little,35,Mixed,Organised,35,Normal,35,Normal,50,Normal,Organised,45,Medium,55,Press,65,Normal,Cover,50,Balanced,Little,35,Mixed,Organised,50,Normal,65,Normal,65,Normal,Organised,55,Medium,45,Press,65,Normal,Cover,186.112727273,77.9765883636,182.418181818,78.1827665455,78.81818181818181,82.0,79.2,79.5,78.0,74.9090909090909,78.54545454545455,74.33333333333333,77.33333333333333,73.0,8 days 00:00:00.000000000,8 days 00:00:00.000000000,6126,4769,4769,2011/2012,29,9847,9827,1.67,3.5,5.5,4-2-3-1,5-3-2,D
0,1,0,1,3,1.5,1,0.5,13,7,8,30,1.07142857143,24,0.857142857143,3,0,0,5,1.66666666667,0,0.0,13,7,8,30,1.07142857143,24,0.857142857143,65,Balanced,Little,50,Mixed,Organised,50,Normal,50,Normal,65,Normal,Organised,35,Medium,55,Press,50,Normal,Cover,35,Balanced,Little,65,Mixed,Organised,35,Normal,65,Normal,50,Normal,Organised,35,Medium,45,Press,65,Normal,Cover,182.187272727,77.3168181818,183.110909091,75.8323352727,73.63636363636364,79.0,73.0,76.0,72.33333333333333,70.18181818181819,75.9090909090909,71.0,71.0,68.75,7 days 00:00:00.000000000,8 days 00:00:00.000000000,6127,4769,4769,2011/2012,29,9941,8583,1.73,3.5,5.0,4-1-4-1,4-2-3-1,H
0,1,1,0,3,1.5,2,1.0,8,13,7,28,1.0,34,1.21428571429,0,1,2,2,0.666666666667,6,2.0,8,13,7,28,1.0,34,1.21428571429,65,Balanced,Little,50,Mixed,Organised,50,Normal,65,Normal,50,Normal,Organised,45,Medium,45,Press,65,Normal,Cover,65,Balanced,Little,35,Mixed,Organised,65,Normal,65,Normal,65,Normal,Organised,55,Medium,45,Press,65,Normal,Cover,181.263636364,73.7705534545,183.341818182,78.1002952727,71.18181818181819,75.27272727272727,72.0,69.0,71.25,74.0909090909091,78.63636363636364,72.2,75.5,75.75,6 days 00:00:00.000000000,6 days 00:00:00.000000000,6128,4769,4769,2011/2012,29,9873,9851,2.5,3.1,2.9,4-2-3-1,4-2-3-1,H
0,0,1,1,0,0.0,2,1.0,4,13,12,33,1.13793103448,44,1.51724137931,0,1,2,3,1.0,4,1.33333333333,4,13,12,33,1.13793103448,44,1.51724137931,35,Balanced,Little,65,Mixed,Organised,35,Normal,65,Normal,50,Normal,Organised,35,Medium,45,Press,65,Normal,Cover,65,Balanced,Little,50,Mixed,Organised,50,Normal,65,Normal,50,Normal,Organised,45,Medium,45,Press,65,Normal,Cover,184.265454545,76.657048,182.187272727,74.9663869091,71.45454545454545,74.63636363636364,73.2,72.0,69.0,70.81818181818181,75.81818181818181,71.2,69.66666666666667,71.33333333333333,6 days 00:00:00.000000000,7 days 00:00:00.000000000,6139,4769,4769,2011/2012,30,8583,9873,2.4,2.88,3.3,4-2-3-1,4-1-4-1,H
0,0,1,1,2,1.0,3,1.5,10,8,11,35,1.20689655172,32,1.10344827586,1,1,1,3,1.0,2,0.666666666667,10,8,11,35,1.20689655172,32,1.10344827586,50,Balanced,Little,35,Mixed,Organised,50,Normal,65,Normal,65,Normal,Organised,55,Medium,45,Press,65,Normal,Cover,65,Balanced,Little,50,Mixed,Organised,50,Normal,65,Normal,50,Normal,Organised,35,Medium,45,Press,50,Normal,Cover,182.418181818,78.1827665455,181.725454545,74.5952661818,74.9090909090909,78.54545454545455,75.0,75.6,73.0,68.0909090909091,73.0,66.4,69.0,69.75,6 days 00:00:00.000000000,6 days 00:00:00.000000000,6140,4769,4769,2011/2012,30,9827,9836,1.57,3.6,6.5,3-2-3-2,4-2-3-1,D
0,0,0,2,2,1.0,2,1.0,7,14,8,32,1.10344827586,44,1.51724137931,0,3,0,0,0.0,6,2.0,7,14,8,32,1.10344827586,44,1.51724137931,65,Balanced,Little,35,Mixed,Organised,35,Normal,65,Normal,65,Normal,Organised,55,Medium,45,Press,65,Normal,Cover,65,Balanced,Little,45,Mixed,Organised,65,Normal,65,Normal,50,Normal,Organised,45,Medium,45,Press,50,Normal,Cover,180.570909091,77.2755825455,181.494545455,74.9663869091,70.0,73.0,70.2,71.5,69.0,67.9090909090909,70.45454545454545,69.0,65.25,70.5,7 days 00:00:00.000000000,8 days 00:00:00.000000000,6141,4769,4769,2011/2012,30,7819,8576,1.83,3.4,4.5,4-2-3-1,4-2-2-2,D
0,1,0,1,6,3.0,2,1.0,14,4,11,53,1.8275862069,31,1.06896551724,1,1,1,5,1.66666666667,3,1.0,14,4,11,53,1.8275862069,31,1.06896551724,65,Balanced,Little,65,Mixed,Organised,50,Normal,80,Lots,50,Normal,Organised,55,Medium,55,Press,35,Normal,Cover,65,Balanced,Little,50,Mixed,Organised,50,Normal,50,Normal,65,Normal,Organised,35,Medium,55,Press,50,Normal,Cover,178.030909091,77.3168181818,181.494545455,76.0797490909,76.63636363636364,79.0909090909091,73.6,78.5,79.5,72.72727272727273,78.63636363636364,71.8,74.66666666666667,72.33333333333333,8 days 00:00:00.000000000,7 days 00:00:00.000000000,6142,4769,4769,2011/2012,30,8639,9941,1.73,3.4,5.25,4-2-3-1,4-1-4-1,H
0,1,1,0,2,1.0,3,1.5,7,11,11,28,0.965517241379,37,1.27586206897,0,1,2,2,0.666666666667,4,1.33333333333,7,11,11,28,0.965517241379,37,1.27586206897,35,Balanced,Little,35,Mixed,Organised,80,Risky,50,Normal,50,Normal,Organised,55,Medium,35,Press,65,Normal,Cover,35,Balanced,Little,65,Mixed,Organised,50,Normal,65,Normal,65,Normal,Organised,45,Medium,55,Press,65,Normal,Cover,179.878181818,73.3994327273,181.494545455,77.0694043636,73.0909090909091,75.81818181818181,73.4,74.25,70.0,69.9090909090909,73.27272727272727,68.4,72.25,69.0,7 days 00:00:00.000000000,7 days 00:00:00.000000000,6143,4769,4769,2011/2012,30,8689,4087,1.91,3.25,4.33,4-2-2-2,4-2-2-2,A
0,0,2,0,1,0.5,3,1.5,10,9,10,36,1.24137931034,30,1.03448275862,0,2,1,1,0.333333333333,3,1.0,10,9,10,36,1.24137931034,30,1.03448275862,65,Balanced,Little,35,Mixed,Organised,65,Normal,65,Normal,80,Lots,Free Form,55,Medium,55,Press,65,Normal,Cover,50,Balanced,Little,50,Mixed,Organised,35,Normal,50,Normal,50,Normal,Organised,35,Medium,55,Press,65,Normal,Cover,185.881818182,80.3270196364,180.801818182,77.9765883636,76.72727272727273,80.0,77.0,78.0,75.0,75.72727272727273,78.27272727272727,75.6,76.0,75.66666666666667,18 days 00:00:00.000000000,18 days 00:00:00.000000000,6144,4769,4769,2011/2012,30,8592,10249,3.0,3.25,2.4,4-1-4-1,4-1-4-1,A
0,2,0,0,3,1.5,0,0.0,8,12,9,27,0.931034482759,36,1.24137931034,1,1,1,2,0.666666666667,3,1.0,8,12,9,27,0.931034482759,36,1.24137931034,35,Balanced,Little,35,Mixed,Organised,35,Normal,65,Normal,35,Normal,Organised,35,Medium,55,Press,50,Normal,Cover,35,Balanced,Little,35,Mixed,Organised,35,Normal,35,Normal,50,Normal,Organised,45,Medium,55,Press,65,Normal,Cover,182.88,80.9043185455,185.650909091,78.1415309091,69.63636363636364,74.0,70.6,69.33333333333333,68.33333333333333,77.72727272727273,81.45454545454545,77.0,78.0,78.66666666666667,7 days 00:00:00.000000000,6 days 00:00:00.000000000,6145,4769,4769,2011/2012,30,8481,9847,4.2,3.25,1.91,4-1-4-1,4-1-4-1,H
0,0,1,2,2,0.666666666667,3,1.0,12,9,8,37,1.27586206897,33,1.13793103448,1,1,0,2,1.0,1,0.5,12,9,8,37,1.27586206897,33,1.13793103448,65,Balanced,Little,35,Mixed,Organised,65,Normal,65,Normal,65,Normal,Organised,55,Medium,45,Press,65,Normal,Cover,65,Balanced,Little,50,Mixed,Organised,50,Normal,50,Normal,80,Lots,Organised,45,Medium,45,Press,65,Normal,Cover,181.494545455,78.1827665455,182.187272727,76.0797490909,75.27272727272727,79.0,74.2,77.0,75.75,77.9090909090909,82.63636363636364,76.4,77.75,82.0,8 days 00:00:00.000000000,8 days 00:00:00.000000000,6146,4769,4769,2011/2012,30,9851,9748,2.5,3.0,3.0,4-2-3-1,4-2-2-2,D
0,0,2,0,0,0.0,3,1.5,13,9,7,35,1.20689655172,31,1.06896551724,1,1,1,2,0.666666666667,2,0.666666666667,13,9,7,35,1.20689655172,31,1.06896551724,65,Balanced,Little,35,Mixed,Organised,35,Normal,65,Normal,65,Normal,Organised,35,Medium,45,Press,65,Normal,Cover,50,Balanced,Little,50,Mixed,Organised,50,Normal,50,Normal,65,Normal,Organised,45,Medium,45,Press,35,Normal,Cover,181.725454545,76.7807549091,181.956363636,79.0074792727,71.72727272727273,76.0909090909091,72.4,70.5,72.5,69.27272727272727,73.27272727272727,71.66666666666667,63.0,71.5,7 days 00:00:00.000000000,7 days 00:00:00.000000000,6147,4769,4769,2011/2012,30,9853,9831,1.8,3.25,5.0,4-2-2-2,5-3-2,A
0,1,0,1,3,1.5,1,0.5,6,14,9,29,1.0,45,1.55172413793,1,2,0,4,1.33333333333,6,2.0,6,14,9,29,1.0,45,1.55172413793,50,Balanced,Little,50,Mixed,Organised,35,Normal,65,Normal,35,Normal,Organised,45,Medium,55,Press,65,Normal,Cover,65,Balanced,Little,35,Mixed,Organised,50,Normal,65,Normal,50,Normal,Organised,55,Medium,45,Press,65,Normal,Cover,179.878181818,75.0900938182,179.878181818,76.203456,69.18181818181819,75.0,67.4,61.5,75.25,70.81818181818181,73.27272727272727,71.4,71.5,69.75,7 days 00:00:00.000000000,7 days 00:00:00.000000000,6148,4769,4769,2011/2012,30,9874,8521,2.0,3.1,4.2,4-2-3-1,4-2-3-1,H
0,1,0,1,2,1.0,1,0.5,7,12,11,31,1.03333333333,49,1.63333333333,0,1,2,2,0.666666666667,5,1.66666666667,7,12,11,31,1.03333333333,49,1.63333333333,65,Balanced,Little,45,Mixed,Organised,65,Normal,65,Normal,50,Normal,Organised,45,Medium,45,Press,50,Normal,Cover,65,Balanced,Little,35,Mixed,Organised,35,Normal,65,Normal,65,Normal,Organised,35,Medium,45,Press,65,Normal,Cover,181.263636364,75.0488581818,183.341818182,78.5951229091,67.72727272727273,70.18181818181819,68.8,64.5,68.0,71.36363636363636,77.18181818181819,70.6,70.5,72.75,6 days 00:00:00.000000000,7 days 00:00:00.000000000,6149,4769,4769,2011/2012,31,8576,9853,3.0,3.0,2.5,4-2-3-1,4-2-3-1,D
